aX,aY,aZ,gX,gY,gZ,S
-1.764,1.307,-1.346,-73.669,5.920,6.592,0.070
0.012,-1.370,0.066,-70.496,-22.827,-10.742,0.070
1.040,-0.897,-1.960,-24.170,-11.353,17.212,0.070
0.025,-0.368,1.189,-38.208,-9.277,-0.610,0.070
-0.854,-1.167,-1.254,10.437,-17.456,1.770,0.070
1.196,-0.698,-1.294,45.593,-19.653,16.357,0.070
0.478,0.622,-0.890,46.692,-5.493,21.545,0.070
-1.333,1.529,-1.531,-12.939,7.507,9.094,0.070
1.304,-0.693,-1.916,28.320,-13.611,-0.916,0.070
1.885,-0.027,-0.790,25.452,23.804,22.095,0.070
-1.688,1.188,-1.224,-26.367,30.457,11.169,0.070
-0.409,-0.600,-0.496,-25.146,23.010,-3.784,0.070

0.020,-0.051,-0.987,-0.671,0.671,-0.183,1.727
0.022,-0.052,-0.983,-0.427,0.732,-0.244,1.727
0.024,-0.051,-0.984,-0.549,0.671,0.061,1.727
0.023,-0.051,-0.986,-0.916,0.671,-0.488,1.727
0.018,-0.050,-0.984,-0.671,0.427,-0.244,1.727
0.022,-0.051,-0.986,-0.671,0.549,-0.305,1.727
0.021,-0.052,-0.987,-0.488,0.793,-0.061,1.727
0.024,-0.048,-0.987,-0.305,0.549,-0.183,1.727
0.024,-0.049,-0.986,-0.549,0.366,-0.122,1.727
0.025,-0.050,-0.986,-0.732,0.671,-0.122,1.727
0.022,-0.050,-0.986,-0.488,0.610,-0.122,1.727
0.022,-0.049,-0.987,-0.488,0.916,-0.061,1.727
0.021,-0.050,-0.988,-0.488,0.610,-0.244,1.727
0.019,-0.050,-0.984,-0.854,0.488,-0.061,1.727
0.019,-0.054,-0.988,-0.671,0.183,0.183,1.727
0.024,-0.051,-0.989,-0.610,0.549,0.122,1.727
0.023,-0.050,-0.986,-0.854,0.488,-0.244,1.727
0.022,-0.050,-0.985,-0.854,0.549,-0.427,1.727
0.021,-0.049,-0.988,-0.671,0.549,-0.122,1.727
0.023,-0.051,-0.989,-0.610,0.671,-0.061,1.727
0.021,-0.049,-0.984,-0.916,0.549,-0.183,1.727
0.022,-0.050,-0.988,-0.366,0.854,-0.061,1.727
0.022,-0.053,-0.987,-0.427,0.671,-0.122,1.727
0.016,-0.050,-0.987,-0.549,0.549,-0.244,1.727
0.019,-0.052,-0.985,-0.427,0.549,-0.183,1.727
0.021,-0.052,-0.986,-0.732,0.610,0.244,1.727
0.021,-0.050,-0.987,-0.610,0.671,-15.503,1.727
0.024,-0.051,-0.987,-0.610,0.366,-0.488,1.727
0.023,-0.051,-0.987,-0.610,0.183,-0.122,1.727
0.022,-0.052,-0.984,-0.610,0.244,-0.305,1.727
0.020,-0.051,-0.983,-0.610,0.427,-0.061,1.727
0.021,-0.050,-0.988,-0.671,0.610,-0.183,1.727
0.022,-0.051,-0.986,-0.916,0.549,-0.244,1.727
0.022,-0.050,-0.989,-0.549,0.549,0.000,1.727
0.022,-0.050,-0.985,-0.732,0.549,-0.061,1.727
0.022,-0.049,-0.989,-0.549,0.793,0.061,1.727
0.022,-0.050,-0.987,-0.549,0.549,0.061,1.727
0.021,-0.049,-0.986,-0.732,0.549,-0.122,1.727
0.021,-0.050,-0.988,-0.610,0.732,-0.183,1.727
0.018,-0.051,-0.984,-0.549,0.610,-0.305,1.727
0.021,-0.048,-0.986,-0.610,0.610,-0.061,1.727
0.022,-0.049,-0.986,-0.854,0.427,-0.061,1.727
0.019,-0.050,-0.983,-0.427,0.427,0.000,1.727
0.021,-0.051,-0.988,-0.854,0.183,-0.061,1.727
0.023,-0.052,-0.984,-0.732,0.427,0.061,1.727
0.019,-0.051,-0.987,-0.610,0.610,0.244,1.727
0.020,-0.052,-0.987,-0.671,0.732,-0.183,1.727
0.023,-0.050,-0.985,-0.793,0.427,-0.305,1.727
0.020,-0.050,-0.988,-0.793,0.610,-0.122,1.727
0.022,-0.051,-0.987,-0.916,0.488,0.000,1.727
0.023,-0.050,-0.989,-0.549,0.549,-0.061,1.727
0.024,-0.049,-0.988,-0.793,0.488,-0.061,1.727
0.022,-0.050,-0.987,-0.732,0.427,0.061,1.727
0.020,-0.051,-0.984,-0.671,0.305,-0.183,1.727
0.023,-0.051,-0.985,-0.488,0.549,-0.183,1.727
0.022,-0.052,-0.985,-0.671,0.488,-0.244,1.727
0.022,-0.051,-0.986,-0.610,0.671,-0.122,1.727
0.019,-0.051,-0.986,-0.793,0.549,-0.183,1.727
0.022,-0.052,-0.987,-0.793,0.427,-0.305,1.727
0.022,-0.051,-0.985,-0.732,0.671,-0.183,1.727
0.023,-0.053,-0.985,-0.916,0.061,15.564,1.727
0.021,-0.050,-0.987,-0.854,0.366,-0.061,1.727
0.021,-0.050,-0.985,-0.549,0.488,-0.061,1.727
0.025,-0.052,-0.987,-0.549,0.244,-0.488,1.727
0.020,-0.051,-0.986,-0.977,0.427,-0.061,1.727
0.021,-0.048,-0.988,-0.732,0.488,-0.061,1.727
0.024,-0.049,-0.990,-0.671,0.366,-0.061,1.727
0.019,-0.050,-0.983,-0.610,0.610,0.000,1.727
0.018,-0.051,-0.985,-0.977,0.671,0.061,1.727
0.020,-0.052,-0.985,-0.977,0.671,-0.183,1.727
0.020,-0.051,-0.984,-0.732,0.427,-0.183,1.727
0.025,-0.050,-0.987,-0.549,0.305,-0.244,1.727
0.023,-0.052,-0.987,-0.732,0.854,0.061,1.727
0.020,-0.049,-0.988,-0.732,0.854,-0.061,1.727
0.023,-0.052,-0.984,-0.549,0.732,-0.305,1.727
0.024,-0.049,-0.991,-0.549,0.549,0.000,1.727
0.020,-0.052,-0.987,-0.793,0.671,0.061,0.359
0.020,-0.054,-0.985,-0.366,0.305,-0.061,0.359
0.020,-0.052,-0.986,-0.366,0.305,-0.244,0.359
0.022,-0.052,-0.985,-0.671,0.732,-0.427,0.359
0.022,-0.048,-0.985,-0.549,0.610,-0.122,0.359
0.022,-0.054,-0.987,-0.732,0.366,-0.244,0.359
0.019,-0.050,-0.987,-0.610,0.488,0.000,0.359
0.020,-0.051,-0.984,-0.916,0.549,0.061,0.359
0.020,-0.051,-0.987,-0.488,0.671,-0.183,0.359
0.022,-0.050,-0.987,-0.732,0.610,-0.122,0.359
0.022,-0.052,-0.986,-0.488,0.671,-0.122,0.359
0.019,-0.052,-0.984,-0.549,0.549,-0.183,0.359
0.021,-0.053,-0.987,-0.305,0.671,0.000,0.359
0.022,-0.050,-0.986,-0.610,0.854,0.061,0.359
0.022,-0.049,-0.987,-0.610,0.610,0.244,0.359
0.021,-0.050,-0.986,-0.488,0.854,0.305,0.359
0.017,-0.048,-0.985,-0.549,0.854,-0.183,0.359
0.019,-0.048,-0.984,-0.732,0.488,-0.244,0.359
0.021,-0.052,-0.985,-0.854,0.244,0.000,0.359
0.023,-0.049,-0.986,-0.671,0.366,0.000,0.359
0.021,-0.050,-0.986,-0.977,0.427,0.061,0.359
0.020,-0.050,-0.986,-0.366,0.488,0.000,0.359
0.021,-0.053,-0.986,-0.854,0.427,0.000,0.359
0.020,-0.050,-0.983,-0.732,0.488,-0.183,0.359
0.019,-0.052,-0.984,-0.610,0.549,-0.244,0.359
0.021,-0.051,-0.988,-0.732,0.793,-0.122,0.359
0.023,-0.050,-0.985,-0.671,0.610,-0.183,0.359
0.022,-0.051,-0.985,-0.732,0.488,0.000,0.359
0.021,-0.053,-0.988,-0.488,0.488,-0.122,0.359
0.021,-0.051,-0.988,-0.793,0.427,-0.061,0.359
0.021,-0.051,-0.987,-0.549,0.183,0.305,0.359
0.022,-0.051,-0.985,-0.488,0.488,-0.122,0.359
0.022,-0.052,-0.986,-0.732,0.671,-0.488,0.359
0.024,-0.052,-0.987,-0.488,0.427,-0.244,0.359
0.023,-0.052,-0.989,-0.488,0.427,-0.183,0.359
0.021,-0.052,-0.986,-0.427,0.366,0.000,0.359
0.022,-0.050,-0.986,-0.549,0.305,0.061,0.359
0.021,-0.049,-0.983,-0.549,0.427,-0.061,0.359
0.139,-0.117,-1.022,-1.526,1.099,-0.183,0.359
-0.102,-0.132,-0.962,2.319,0.977,-1.160,0.359
0.022,-0.032,-0.948,3.174,-0.244,-1.099,0.359
0.230,0.351,-1.259,-15.320,0.854,1.465,0.359
0.371,1.544,-2.916,-36.621,17.883,11.108,0.359
-0.322,-0.400,-0.901,-23.254,-7.202,-22.217,0.359
-2.086,0.383,-1.062,60.486,-37.415,-1.953,0.359
1.004,2.150,-1.859,-2.319,-1.343,29.602,0.359
1.966,0.447,0.624,23.743,-49.133,-20.081,0.359
0.199,0.828,-1.916,25.146,24.597,-21.240,0.359
-0.164,0.588,0.036,3.906,32.410,-33.813,0.359
-1.535,-0.528,-0.605,15.259,12.756,-8.362,0.359
-0.687,-0.249,-1.946,17.883,-0.732,5.737,0.359
1.363,1.956,-3.029,-30.457,6.714,7.507,0.359
0.103,0.214,1.432,-1.831,-23.743,-46.143,0.359
-0.388,0.341,-2.806,-3.418,10.864,-17.944,0.359
1.260,0.775,-2.878,-9.399,19.165,5.127,0.359
0.899,0.604,0.471,3.479,-6.104,-10.803,0.359
-1.763,0.045,0.051,5.798,28.687,-11.841,0.359
-0.859,0.752,-2.535,26.123,14.404,-1.038,0.359
1.136,0.909,-1.604,-7.263,12.390,3.540,0.359
0.203,0.578,0.720,-16.113,-7.751,-21.118,0.359
-1.438,-0.188,-1.270,1.892,-4.333,-16.541,0.359
0.881,0.910,-2.383,-14.526,-4.639,4.456,0.359
0.335,0.027,-0.440,-15.381,-11.169,-5.005,0.216
-0.803,-0.137,-1.292,0.244,-16.663,-10.254,0.216
1.215,0.814,-2.776,9.521,-10.254,4.456,0.216
-0.148,0.942,0.703,-2.075,-5.920,-6.775,0.216
-0.834,-0.003,0.114,8.728,0.000,-12.085,0.216
1.311,1.310,-2.927,-28.076,12.085,10.681,0.216
-0.476,-0.349,1.416,-18.311,-3.357,-17.090,0.216
0.251,0.323,-2.157,9.583,24.048,3.418,0.216
0.538,0.912,-0.935,-25.879,18.188,-4.089,0.216
-1.430,-0.030,-0.112,-2.258,-12.817,-18.494,0.216
1.660,1.249,-3.994,10.803,-21.362,-1.282,0.216
0.158,0.558,1.625,-32.288,-6.592,-8.484,0.216
0.079,-0.561,-1.822,21.118,6.592,-13.184,0.216
-0.012,0.086,-1.838,-20.630,19.592,-8.423,0.216
-0.580,0.835,0.383,27.588,-6.104,-9.460,0.216
2.244,1.601,-1.875,-10.132,13.794,-5.005,0.216
-1.243,0.029,2.298,-23.987,9.094,-24.475,0.216
-0.824,-0.363,-3.322,15.381,16.296,-8.240,0.216
0.097,0.094,-1.341,-1.648,1.587,-7.751,0.216
-0.458,-0.015,0.146,0.061,-15.503,-1.953,0.216
1.543,1.823,-2.977,-4.333,-1.709,3.357,0.216
0.095,-0.019,0.400,-34.790,7.874,-19.348,0.216
-0.211,-0.576,-3.589,0.854,25.208,-10.376,0.216
-0.701,0.346,-1.379,-2.197,-3.418,-5.981,0.216
-0.370,1.002,-0.062,-5.920,-7.263,2.930,0.216
1.590,0.529,-3.575,2.258,2.747,-4.456,0.216
-2.028,-0.364,1.181,-27.039,7.507,-13.062,0.216
1.326,1.275,-3.969,28.748,-6.714,14.282,0.216
0.394,0.482,2.544,-42.175,15.930,15.137,0.216
-2.246,-1.685,-1.680,29.419,0.671,-3.784,0.216
0.959,1.120,-4.000,27.039,-2.563,13.367,0.216
-0.211,0.653,4.000,11.780,-24.353,25.696,0.216
1.198,2.300,-4.000,-22.644,17.944,7.996,0.216
-0.898,-1.050,-0.283,-12.390,13.184,-2.319,0.216
0.589,0.660,-2.689,21.729,-1.587,-3.357,0.216
-1.177,0.214,1.302,-36.499,13.000,4.761,0.216
-0.382,-0.648,-2.665,-15.137,-13.062,4.761,0.216
-0.781,-0.188,0.782,7.568,-22.278,11.230,0.216
1.699,-0.385,-0.446,2.502,4.517,9.094,0.216
-0.381,-0.377,-1.898,13.184,28.931,-1.587,0.216
0.020,0.969,-0.656,6.165,2.991,3.052,0.216
0.114,-1.733,-1.102,-13.062,23.376,-4.333,0.216
-0.788,0.319,-2.797,31.677,2.502,-6.531,0.216
-0.687,-0.268,1.209,16.724,-23.010,-11.414,0.216
0.633,0.882,-2.724,7.202,-7.385,9.338,0.216
0.009,0.118,-1.523,-41.321,-3.296,-6.409,0.216
-0.342,-1.350,-1.052,-51.392,-4.150,-13.672,0.216
0.578,-0.643,0.494,-1.831,-8.179,5.920,0.216
0.588,-0.328,-0.521,-14.160,20.081,8.362,0.216
0.251,-1.014,-0.366,11.780,26.855,-7.935,0.216
-0.756,-0.587,-1.421,30.334,15.015,-6.165,0.216
-1.338,1.097,-0.382,14.038,-20.020,-3.113,0.216
0.795,-0.621,-0.259,12.451,-21.667,-0.793,0.216
-0.483,0.264,-1.900,-4.517,-19.104,1.587,0.216
0.451,0.836,-0.838,-2.991,-43.030,2.808,0.216
1.492,-0.436,-0.818,-20.508,2.747,6.897,0.216
0.059,-0.152,-1.093,-41.870,38.269,10.681,0.216
-0.688,-0.429,-1.907,-21.973,13.916,-0.305,0.216
-0.290,-0.802,-0.432,-6.042,-2.991,-5.432,0.216
0.841,-0.620,-0.459,9.583,0.427,-4.456,0.216
-0.209,-0.142,-1.724,-7.568,20.874,-11.047,0.216
-0.726,0.104,-0.945,16.296,-12.268,-11.169,0.216
-0.017,0.072,0.083,5.920,-21.118,-11.230,0.216
1.077,-0.496,-0.904,4.333,7.568,-4.028,0.216
-0.667,0.511,-1.735,-0.366,11.536,-9.338,0.533
-0.207,0.499,-1.304,-5.066,-16.052,-6.104,0.533
0.236,-0.604,0.290,-11.169,-5.798,-5.432,0.533
0.153,-0.585,-1.493,-10.681,15.808,5.371,0.533
-0.800,0.353,-2.030,0.183,-16.602,-8.118,0.533
0.304,-0.600,-0.374,3.723,-7.568,-6.592,0.533
1.024,-0.623,-1.175,3.296,3.906,-0.610,0.533
-0.098,0.223,-1.624,-5.005,24.780,-5.127,0.533
-0.232,-0.279,-0.842,11.047,-3.113,-13.672,0.533
-0.032,-0.591,-0.574,-1.099,0.977,-8.789,0.533
0.142,-0.146,-0.544,-2.502,5.981,-2.563,0.533
0.118,-0.145,-1.175,-1.343,8.911,-6.714,0.533
-0.330,0.279,-0.853,7.690,-6.348,-8.606,0.533
-0.164,0.168,-0.761,-6.287,1.465,-4.211,0.533
0.091,-0.134,-1.037,-2.869,2.686,-3.357,0.533
-0.006,-0.385,-1.175,-7.080,5.005,-9.888,0.533
0.077,0.156,-0.907,7.751,-5.981,-7.324,0.533
-0.107,0.140,-1.214,-2.991,4.761,-6.531,0.533
0.172,-0.107,-0.702,-9.644,6.470,-7.202,0.533
-0.607,-0.322,-0.696,-13.977,11.475,-16.113,0.533
0.184,-0.695,-1.558,11.658,-5.981,-6.287,0.533
-0.323,-0.100,-0.821,-0.671,2.686,-2.808,0.533
0.361,-0.151,-0.526,9.827,-8.118,-3.479,0.533
-0.151,0.438,-0.754,-9.766,9.583,-9.766,0.533
0.470,-0.681,-2.183,13.428,-9.033,-7.080,0.533
0.017,0.656,-0.901,-4.211,9.460,3.845,0.533
0.314,-0.702,-0.644,-6.714,-8.972,-0.916,0.533
0.580,-0.093,-0.622,-15.015,5.859,-10.376,0.533
0.034,-0.839,-1.160,7.080,4.517,-5.188,0.533
-0.021,-0.318,-0.960,17.456,-5.432,0.977,0.533
0.049,0.123,-0.443,3.235,-4.700,-0.793,0.533
0.051,-0.105,-0.656,-1.953,-6.104,6.470,0.533
0.354,-0.750,-1.264,6.775,0.977,-4.211,0.533
0.271,0.036,-1.253,20.386,-10.071,-0.488,0.533
0.329,0.612,0.311,-7.935,6.531,5.798,0.533
1.247,0.004,-2.896,3.845,22.034,5.676,0.533

0.014,-0.064,-0.987,-0.427,0.610,0.000,2.330
0.018,-0.067,-0.984,-0.793,0.793,0.183,2.330
0.016,-0.064,-0.988,-0.488,0.610,-0.183,2.330
0.015,-0.065,-0.986,-0.488,0.610,0.122,2.330
0.017,-0.067,-0.983,-0.427,0.366,0.122,2.330
0.015,-0.067,-0.985,-0.671,0.488,-0.122,2.330
0.016,-0.066,-0.987,-0.671,0.488,0.122,2.330
0.016,-0.066,-0.985,-0.610,0.610,-0.244,2.330
0.014,-0.065,-0.987,-0.549,0.305,-0.122,2.330
0.013,-0.064,-0.990,-0.854,0.000,-0.122,2.330
0.018,-0.064,-0.986,-0.732,0.610,0.000,2.330
0.018,-0.064,-0.985,-0.549,0.305,-0.305,2.330
0.014,-0.066,-0.985,-0.427,0.305,0.000,2.330
0.015,-0.067,-0.986,-0.427,0.366,0.000,2.330
0.015,-0.065,-0.986,-0.854,0.183,-0.122,2.330
0.014,-0.065,-0.987,-0.732,0.366,0.000,2.330
0.017,-0.068,-0.984,-0.549,0.305,0.183,2.330
0.016,-0.065,-0.983,-0.732,0.061,0.000,2.330
0.018,-0.067,-0.989,-0.610,0.488,-0.122,2.330
0.016,-0.066,-0.989,-0.671,0.488,0.061,2.330
0.016,-0.067,-0.985,-0.793,0.671,-15.503,2.330
0.015,-0.066,-0.986,-0.671,0.366,0.000,2.330
0.017,-0.066,-0.986,-0.549,0.427,0.000,2.330
0.018,-0.066,-0.989,-0.671,0.366,0.183,2.330
0.012,-0.067,-0.987,-0.488,0.061,0.061,2.330
0.014,-0.068,-0.985,-0.671,0.488,0.122,2.330
0.014,-0.065,-0.985,-0.610,0.305,-0.122,2.330
0.014,-0.064,-0.986,-0.549,0.549,-0.305,2.330
0.016,-0.066,-0.986,-0.854,0.366,-0.244,2.330
0.017,-0.066,-0.985,-0.427,0.244,0.000,2.330
0.016,-0.065,-0.987,-0.671,0.366,-0.183,2.330
0.016,-0.068,-0.986,-0.610,0.488,0.000,2.330
0.016,-0.064,-0.986,-0.854,0.366,-0.122,2.330
0.014,-0.066,-0.983,-0.854,0.305,-0.183,2.330
0.016,-0.065,-0.986,-0.793,0.610,-0.183,2.330
0.015,-0.066,-0.983,-0.732,0.610,-0.061,2.330
0.014,-0.065,-0.984,-0.732,0.244,-0.183,2.330
0.017,-0.066,-0.985,-0.854,0.427,-0.122,2.330
0.017,-0.070,-0.986,-0.732,0.488,-0.122,2.330
0.017,-0.065,-0.984,-0.793,0.671,0.061,2.330
0.018,-0.065,-0.984,-0.793,0.977,0.061,2.330
0.015,-0.064,-0.985,-0.549,0.671,0.000,2.330
0.016,-0.064,-0.986,-0.427,0.427,-0.244,2.330
0.017,-0.066,-0.984,-0.671,0.610,-0.061,2.330
0.014,-0.066,-0.983,-0.732,0.366,-0.244,2.330
0.014,-0.065,-0.987,-0.916,0.122,-0.061,2.330
0.016,-0.066,-0.986,-0.610,0.427,-0.122,2.330
0.017,-0.064,-0.983,-0.793,0.366,-0.061,2.330
0.018,-0.067,-0.987,-0.549,0.671,-0.183,2.330
0.016,-0.065,-0.987,-0.122,0.305,-0.122,2.330
0.015,-0.067,-0.983,-0.671,0.549,-0.183,2.330
0.016,-0.066,-0.983,-0.610,0.427,-0.244,2.330
0.017,-0.065,-0.985,-0.610,0.549,-0.244,2.330
0.016,-0.064,-0.984,-0.671,0.244,-0.061,2.330
0.017,-0.064,-0.984,-0.671,0.427,0.061,2.330
0.014,-0.066,-0.987,-0.610,0.366,0.000,2.330
0.017,-0.064,-0.985,-0.488,0.610,0.183,2.330
0.014,-0.067,-0.984,-0.244,0.610,0.183,2.330
0.016,-0.067,-0.988,-0.488,0.549,0.000,2.330
0.016,-0.065,-0.986,-0.488,0.305,-0.244,2.330
0.014,-0.065,-0.985,-0.671,0.549,-0.183,2.330
0.012,-0.066,-0.985,-0.854,0.671,0.061,2.330
0.016,-0.065,-0.985,-0.549,0.488,-0.183,2.330
0.017,-0.064,-0.986,-0.671,0.488,-0.305,2.330
0.018,-0.065,-0.985,-0.488,0.549,-0.122,2.330
0.017,-0.066,-0.986,-0.549,0.488,0.000,2.330
0.017,-0.065,-0.987,-0.793,0.244,-0.061,2.330
0.015,-0.066,-0.988,-0.549,0.427,0.000,2.330
0.017,-0.064,-0.988,-0.793,0.488,0.122,2.330
0.011,-0.065,-0.985,-0.854,0.305,-0.244,2.330
0.017,-0.067,-0.986,-0.732,0.366,0.000,2.330
0.017,-0.066,-0.983,-0.488,0.671,0.122,2.330
0.015,-0.064,-0.986,-0.610,0.488,0.000,2.330
0.017,-0.065,-0.984,-0.671,0.671,-0.366,2.330
0.016,-0.066,-0.986,-0.732,0.671,-0.305,2.330
0.016,-0.066,-0.987,-0.916,0.732,-0.183,2.330
0.016,-0.064,-0.985,-0.793,0.671,-0.244,2.330
0.014,-0.064,-0.986,-0.610,0.366,-0.061,2.330
0.015,-0.065,-0.988,-0.732,0.671,-0.122,2.330
0.016,-0.065,-0.986,-0.793,0.549,0.061,2.330
0.017,-0.064,-0.985,-0.732,0.305,-0.061,2.330
0.018,-0.065,-0.984,-0.488,0.366,-0.061,2.330
0.015,-0.064,-0.989,-0.671,0.366,-0.061,2.330
0.016,-0.064,-0.984,-0.732,0.488,-0.061,2.330
0.016,-0.067,-0.986,-0.793,0.610,0.000,2.330
0.015,-0.066,-0.988,-0.488,0.488,-0.183,2.330
0.017,-0.064,-0.983,-0.549,0.549,0.244,2.330
0.018,-0.066,-0.985,-0.549,0.488,-0.122,2.330
0.016,-0.067,-0.985,-0.427,0.610,-0.183,2.330
0.018,-0.069,-0.983,-0.366,0.366,-0.061,2.330
0.016,-0.067,-0.982,-0.610,0.427,-0.244,2.330
0.016,-0.068,-0.984,-0.671,0.427,0.000,2.330
0.016,-0.066,-0.987,-0.977,0.488,15.503,2.330
0.016,-0.066,-0.987,-0.732,0.610,0.000,2.330
0.016,-0.065,-0.985,-0.610,0.732,-0.183,2.330
0.017,-0.066,-0.987,-0.916,0.671,-0.366,2.330
0.016,-0.067,-0.984,-0.549,0.488,0.183,2.330
0.018,-0.064,-0.984,-0.427,0.183,0.061,2.330
0.014,-0.067,-0.984,-0.427,0.305,0.000,2.330
0.014,-0.064,-0.989,-0.549,0.488,0.122,0.162
0.014,-0.066,-0.984,-0.549,0.488,-0.061,0.162
0.017,-0.071,-0.985,-0.854,0.366,0.244,0.162
0.016,-0.065,-0.984,-0.854,0.427,-0.061,0.162
0.015,-0.065,-0.987,-0.732,0.366,-0.244,0.162
0.015,-0.067,-0.985,-0.732,0.488,-0.488,0.162
0.016,-0.067,-0.987,-0.427,0.427,-0.305,0.162
0.017,-0.066,-0.986,-0.549,0.610,-0.183,0.162
0.017,-0.066,-0.984,-0.610,0.610,-0.122,0.162
0.015,-0.068,-0.986,-0.549,0.366,-0.183,0.162
0.017,-0.066,-0.987,-0.427,0.488,-0.488,0.162
0.016,-0.065,-0.988,-0.732,0.305,-0.244,0.162
0.018,-0.066,-0.985,-0.610,0.061,-0.183,0.162
0.014,-0.065,-0.987,-0.427,0.183,0.000,0.162
0.016,-0.066,-0.989,-0.793,0.549,0.000,0.162
-0.006,-0.144,-0.918,-0.549,0.366,-0.549,0.162
-0.034,0.034,-1.222,1.526,-1.648,0.244,0.162
0.104,-0.211,-0.850,-3.662,-2.136,-0.916,0.162
0.579,0.727,-0.488,13.123,-2.991,2.258,0.162
0.455,0.923,1.110,-13.062,16.602,-1.892,0.162
-0.541,0.923,1.315,-52.917,31.311,6.592,0.162
-0.989,0.873,-3.786,-76.782,1.099,1.099,0.162
-0.841,-1.596,1.946,-82.458,-42.603,-10.986,0.162
0.883,-1.254,-1.128,2.014,-41.992,-3.235,0.162
0.319,-1.583,-0.235,18.616,-22.522,4.517,0.162
0.770,-0.140,0.102,76.111,-16.296,12.756,0.162
0.872,-0.436,-0.153,80.017,16.846,4.272,0.162
-1.451,0.454,-1.618,43.579,34.180,8.728,0.162
1.418,1.089,-3.106,5.493,25.024,-6.714,0.162
-0.960,0.622,0.049,-75.256,38.086,-13.000,0.162
-0.196,-1.286,-3.535,-91.919,7.019,-3.540,0.162
-1.778,-1.113,2.316,-50.110,-29.480,3.296,0.162
2.147,-1.909,-2.594,-10.071,-36.377,14.099,0.162
0.806,-1.245,1.115,3.540,-6.042,13.367,0.162
0.339,-1.658,-0.101,57.556,7.507,10.681,0.162
-0.726,-0.440,-3.435,125.305,-17.578,10.559,0.162
-0.625,-0.784,-1.787,55.420,-10.925,30.579,0.162
2.106,2.436,-2.733,19.287,-6.409,1.892,0.162
0.652,0.854,-1.923,-82.764,17.273,6.775,0.162
-0.665,-0.564,-1.234,-72.266,13.611,8.545,0.162
0.051,-0.262,1.559,-92.834,6.287,12.024,0.162
0.963,-1.948,-1.457,-21.851,6.653,-0.061,0.162
-0.158,-1.017,0.732,26.184,16.418,14.160,0.162
0.102,-0.828,-0.190,72.754,0.671,6.958,0.162
0.064,-0.154,-0.155,101.563,5.554,14.587,0.162
-1.233,-0.228,-1.248,77.332,18.433,24.475,0.162
1.421,1.807,-1.075,77.759,5.493,8.240,0.162
-0.948,1.355,-1.399,-39.734,15.198,-6.409,0.162
-0.435,-1.382,-0.643,-107.361,24.841,10.193,0.162
-0.359,-0.377,-2.671,-82.520,-8.118,12.451,0.162
-0.662,-0.351,0.964,-101.135,-29.175,-6.042,0.162
0.385,-1.453,0.682,-42.236,-16.113,-3.296,0.162
0.294,-2.711,-0.533,23.926,-3.174,-1.343,0.162
0.068,1.915,3.099,116.150,-43.823,13.184,0.162
-0.192,-1.186,-2.319,51.819,31.921,29.724,0.162
2.398,-0.692,-1.851,76.599,-2.258,25.696,0.162
0.275,4.000,-1.387,30.029,-6.592,15.991,0.162
-2.733,-2.265,-0.082,-83.801,43.823,-17.944,0.162
-1.068,-0.278,-4.000,-13.245,-17.944,5.676,0.162
-1.444,-0.992,3.959,-101.135,-14.465,-8.728,0.162
0.923,-1.846,0.065,4.272,-23.926,29.724,0.162
0.047,-2.352,-0.011,25.818,4.517,6.287,0.162
-0.150,-1.130,-0.648,91.492,-24.475,16.785,0.240
0.260,-1.143,-1.339,61.646,23.132,24.475,0.240
2.141,0.088,-1.810,26.978,38.635,20.020,0.240
0.929,2.639,-4.000,-26.672,27.649,0.244,0.240
-1.301,-2.930,-0.755,-110.168,42.358,-13.184,0.240
0.497,1.012,-4.000,-30.701,-2.563,21.790,0.240
-1.780,-1.402,3.938,-140.259,-16.663,3.601,0.240
0.652,-1.296,-2.284,15.686,-43.152,20.386,0.240
0.544,-2.827,1.864,24.231,-1.648,-12.085,0.240
-0.399,-0.024,-1.353,112.671,-23.132,4.333,0.240
1.356,-0.616,-0.567,104.675,18.616,18.494,0.240
1.590,0.176,-0.572,39.551,24.963,24.170,0.240
0.944,1.779,-4.000,-23.071,43.274,-3.357,0.240
-1.296,-0.826,-1.383,-115.356,41.931,-33.203,0.240
-0.492,0.470,-3.772,-55.969,-8.789,-10.986,0.240
-1.324,-1.047,2.148,-111.450,-45.471,-14.832,0.240
1.593,-1.905,-1.950,8.179,-37.354,0.305,0.240
-0.106,-2.705,1.038,0.000,-9.705,-4.333,0.240
-2.267,-0.332,1.027,103.210,-48.462,-3.052,0.240
1.483,-0.945,-1.221,115.356,-24.414,25.574,0.240
2.656,0.468,-1.618,66.895,-4.822,40.771,0.240
-0.637,4.000,-3.214,-13.550,19.409,10.742,0.240
-1.064,-0.429,-0.629,-57.739,23.132,-41.931,0.240
-0.634,-0.902,-2.833,-17.700,10.986,0.549,0.240
1.384,-0.843,-1.298,-38.086,7.751,-15.137,0.240
-1.030,-1.935,0.865,6.653,-15.503,-12.329,0.240
-0.176,-1.266,-1.268,23.804,11.230,20.996,0.240
-0.680,1.418,-1.010,16.541,-7.935,27.283,0.240
1.544,0.961,-2.816,-4.395,-16.052,-6.226,0.240
0.530,-0.244,0.132,-25.452,0.122,-29.053,0.240
-0.601,-0.609,-0.546,-11.719,16.235,-9.766,0.240
-0.171,-2.059,-0.248,1.770,15.503,-4.578,0.240
