aX,aY,aZ,gX,gY,gZ,S
-4.000,-3.384,-0.599,117.737,-50.171,-22.095,0.232
-1.273,0.731,1.458,158.203,-53.406,-2.075,0.232
3.000,0.719,1.945,139.038,-70.740,-36.499,0.232
3.013,-1.304,-4.000,121.643,-19.104,13.977,0.232
-3.808,4.000,-3.964,16.235,-33.081,52.124,0.232
1.732,-2.305,1.095,-39.307,-56.458,74.097,0.232
0.886,0.535,-0.446,48.950,-41.199,91.431,0.131
2.343,1.796,-4.000,11.475,19.226,80.505,0.131
-0.437,0.971,3.383,19.348,-15.320,48.584,0.131
0.158,-0.154,-0.513,37.354,42.358,33.813,0.131
-1.090,1.084,-0.103,-1.770,42.969,49.133,0.131
-0.292,0.252,-0.078,-20.203,18.616,40.710,0.131
-0.368,-0.021,-0.707,-23.315,23.560,20.569,0.131
1.104,-0.587,0.920,-28.015,25.146,12.573,0.131
0.747,0.926,-1.619,5.066,34.607,27.527,0.131
0.371,0.427,-0.174,-64.758,74.768,19.958,0.131
-1.575,0.443,-1.404,-36.316,33.081,14.221,0.131
-0.504,0.431,-1.019,-57.922,-6.714,6.592,0.131
0.606,0.152,-0.969,-88.135,-19.348,-7.812,0.131
0.318,1.960,-2.611,-66.833,-35.400,-17.700,0.131
0.367,0.599,-1.029,-112.793,-33.936,-33.936,0.131
0.747,-0.314,-3.043,-91.003,-11.719,-13.489,0.131
-0.231,-1.738,-0.202,-41.687,1.099,-7.080,0.131
-0.349,-1.773,-2.540,24.536,-20.508,-18.677,0.131
0.970,-1.107,-1.131,45.715,-9.460,-12.085,0.131
1.054,1.293,-2.939,58.655,2.197,-15.259,0.131
1.147,-0.379,0.823,38.452,23.926,-30.334,0.131
0.040,-0.709,-1.179,38.696,44.250,-35.583,0.131
-1.016,0.328,-1.271,46.692,21.606,-26.123,0.131
-0.795,0.777,-0.888,29.175,15.381,-21.851,0.131
-0.529,0.374,-0.207,10.559,-2.502,-24.231,0.131
0.131,0.302,-0.349,2.441,-11.169,-16.113,0.131
-0.051,0.050,-0.629,-5.127,-13.000,-12.207,0.131
0.075,0.029,-0.844,-9.460,-10.193,-10.193,0.131
0.268,-0.039,-1.504,-14.893,-10.803,-14.465,0.131
0.502,-0.350,-0.959,-7.324,-11.841,-13.794,0.131
0.537,-0.074,-1.269,-6.531,-0.488,-6.165,0.131
0.288,-0.087,-1.078,-6.775,1.953,-2.136,0.131
0.189,-0.086,-1.122,-6.409,10.193,-1.465,0.131
0.007,-0.199,-1.036,-4.456,7.751,2.258,0.131
0.109,-0.191,-0.865,0.854,5.127,3.662,0.131
-0.046,-0.089,-0.985,3.723,2.380,6.714,0.131
0.089,0.038,-0.914,3.906,1.892,9.033,0.131
-0.160,0.047,-0.752,3.052,2.380,11.963,0.131
-0.072,0.198,-0.900,0.427,-0.549,14.709,0.131

1.812,1.325,-0.995,21.057,-7.202,-5.554,0.251
-0.860,-0.196,-0.519,-43.640,29.724,-14.954,0.251
-0.532,-0.313,-2.266,26.489,15.259,-1.343,0.251
0.675,0.837,1.497,-1.770,13.855,-1.160,0.251
1.154,1.182,-1.546,28.564,28.931,-9.888,0.251
0.787,0.745,-1.534,-6.104,32.288,-4.639,0.251
-0.991,0.207,0.190,-43.457,56.702,-25.879,0.251
-1.315,-0.643,-0.498,8.057,13.794,-20.874,0.251
0.684,1.066,-4.000,17.151,-2.686,-13.550,0.251
-1.286,1.168,0.886,-31.738,8.850,-13.977,0.251
1.664,1.209,-4.000,-2.930,-7.141,-5.310,0.251
-1.202,-0.886,2.420,-72.327,16.541,-25.696,0.251
0.448,0.109,-1.296,54.260,-25.452,-2.319,0.251
1.925,1.313,-1.514,27.893,12.573,-9.583,0.251
-1.119,-0.740,2.866,-40.771,41.748,-3.174,0.251
0.110,1.155,-4.000,26.550,26.123,5.310,0.116
0.251,-0.442,1.031,-13.977,13.794,-16.907,0.116
-3.013,-0.036,-0.352,-12.512,11.597,-5.737,0.116
1.391,0.131,-2.359,53.284,-42.053,-1.465,0.116
-1.750,2.229,1.219,-16.296,-26.794,1.038,0.116
3.150,0.635,-3.529,2.991,-4.883,2.991,0.116
-0.677,0.169,1.540,-36.682,2.441,-18.005,0.116
2.391,0.077,-1.801,25.635,2.319,-10.864,0.116
-2.345,-0.771,0.620,-36.804,30.273,-22.156,0.116
1.596,0.569,-2.457,62.744,-15.564,13.000,0.116
1.074,0.159,0.130,-27.100,36.743,-8.667,0.116
-1.965,-1.777,2.384,1.038,-6.592,9.277,0.116
1.600,0.470,-1.000,9.583,-8.972,2.502,0.116
0.785,-0.167,1.747,30.579,-5.798,2.258,0.116
-0.790,1.452,-1.395,-6.958,-6.897,-2.991,0.116
-0.275,0.447,-3.830,-15.259,-18.616,-20.020,0.116
1.027,1.492,0.692,11.597,-32.532,-10.681,0.116
-0.391,-0.263,-0.990,-25.757,8.240,-16.602,0.116
0.987,0.025,0.479,0.366,10.254,15.686,0.116
2.301,-0.189,0.042,-26.733,47.424,-8.850,0.116
-1.592,-0.723,1.431,12.146,24.353,-7.874,0.116
-0.924,0.372,-1.543,13.977,31.128,14.282,0.116
-1.074,1.294,0.424,-2.075,-1.282,2.136,0.116
-1.861,1.421,-1.560,-16.479,-44.495,-9.705,0.116
0.814,0.282,-1.040,13.062,-65.063,-11.536,0.116
1.589,0.559,-0.551,-12.634,-37.903,-11.169,0.116
1.438,-0.327,-2.639,-44.617,16.541,-14.099,0.116
1.553,0.998,0.663,-14.893,36.621,7.019,0.116
-0.872,0.336,-1.408,-14.282,55.420,10.071,0.116
-0.713,-0.177,2.763,-9.949,31.128,26.184,0.116
-0.942,0.621,-3.375,46.204,-12.085,17.090,0.116
0.074,-0.415,1.130,-29.175,1.221,18.066,0.116
0.041,1.748,-1.110,35.522,-46.570,2.930,0.116
1.906,1.134,-2.177,-31.921,1.770,5.798,0.116
-1.111,-1.663,0.031,-76.965,32.532,-12.451,0.116
-0.893,-0.482,-4.000,38.940,-12.207,2.319,0.116
0.407,1.161,3.878,-26.367,14.221,31.433,0.116
1.776,0.583,-4.000,73.730,-10.193,21.851,0.116
-0.971,-0.509,4.000,-77.332,20.020,26.489,0.116
0.374,0.129,-4.000,41.870,-35.095,24.658,0.116
-2.523,0.220,4.000,-331.604,-62.378,10.071,0.116
3.838,-4.000,-4.000,-215.637,86.975,-165.894,0.116
-4.000,-4.000,-4.000,135.254,50.293,-57.373,0.116
-1.047,0.420,-0.440,252.686,-55.298,-127.930,0.116
-2.199,-3.888,-4.000,144.409,-2.319,-50.293,0.116
0.666,-0.900,-1.036,163.696,-60.791,8.118,0.116
2.223,1.917,4.000,179.687,-10.254,-24.048,0.116
-2.206,3.310,-1.294,83.923,26.611,10.071,0.116
-0.247,-0.594,-3.895,131.165,-25.452,44.373,0.116
-3.186,2.499,3.781,-56.396,-3.540,83.130,0.116
-0.210,1.077,-2.703,32.532,-25.818,26.367,0.116
2.054,-0.296,-2.258,74.219,-37.598,15.259,0.116
0.674,2.460,-1.322,42.542,-11.169,46.143,0.116
0.064,0.729,-1.435,-15.503,46.997,13.672,0.116
0.479,-0.751,-1.363,29.968,20.020,11.353,0.116
-1.458,0.189,1.801,3.662,20.264,21.179,0.116
-0.752,0.120,-0.793,0.732,29.236,17.517,0.116
2.508,2.542,-0.430,-12.756,-3.601,4.578,0.116
-0.205,1.709,-0.214,-9.094,9.216,-17.029,0.116
1.091,1.519,-0.216,-32.104,15.991,-1.465,0.116
-1.283,1.167,-1.103,-45.532,20.142,-8.423,0.116
-0.238,0.657,2.812,-59.937,23.499,0.061,0.116
1.322,1.545,-4.000,17.456,10.864,-3.784,0.116
-1.801,-0.083,4.000,-142.090,50.415,-15.808,0.116
-0.127,0.117,-4.000,-1.709,-22.095,-9.888,0.116
-1.349,0.221,3.598,-117.798,0.305,-19.409,0.116
-0.585,0.502,-3.788,-35.095,-27.527,-9.216,0.147
-0.380,0.170,-0.908,-95.093,-32.410,-25.208,0.147
1.014,-0.407,-0.552,-86.548,-37.292,-28.870,0.147
0.445,-1.611,-2.004,-68.970,-7.935,-22.095,0.147
0.304,-1.698,-2.484,-16.052,2.441,-23.987,0.147
0.393,-0.694,-2.625,12.268,0.183,-15.259,0.147
0.253,-0.571,-1.814,33.752,20.386,-17.578,0.147
0.296,-0.071,-2.450,39.307,25.269,-13.855,0.147
0.054,0.283,-1.629,50.964,26.917,-15.686,0.147
-0.420,0.270,-0.186,34.973,15.503,-17.639,0.147
-0.571,0.298,-0.302,33.875,0.854,-17.334,0.147
-0.489,0.188,0.041,29.236,-7.629,-14.771,0.147
-0.207,0.233,-0.645,24.597,-18.311,-11.292,0.147
-0.009,0.323,-0.589,16.418,-21.423,-10.132,0.147
0.481,0.372,-0.542,2.869,-13.550,-9.949,0.147
0.660,0.120,-0.810,-5.432,1.465,-13.000,0.147
0.302,0.313,-0.704,-11.047,13.245,-11.475,0.147
0.418,0.158,-1.092,-20.203,20.752,-13.733,0.147
-0.253,0.054,-1.190,-23.499,20.630,-13.611,0.147
-0.259,-0.288,-1.298,-22.888,9.216,-10.071,0.147
-0.205,-0.567,-1.175,-16.663,1.160,-4.578,0.147
-0.177,-0.298,-1.229,-3.540,-3.540,2.563,0.147
0.176,0.033,-0.934,10.986,-10.498,5.859,0.147
0.340,0.218,-1.263,12.634,-6.042,9.705,0.147
0.190,0.327,-0.950,9.338,-0.488,11.230,0.147
0.021,0.122,-0.805,5.432,2.441,11.841,0.147
-0.115,0.131,-0.913,4.944,3.235,14.099,0.147
-0.195,0.234,-0.926,-1.038,2.686,11.780,0.147
-0.361,-0.020,-0.963,-7.996,-1.160,8.118,0.147
-0.225,-0.204,-1.074,-8.911,-6.897,7.202,0.147
0.012,-0.247,-0.866,-6.592,-12.939,6.165,0.147
0.323,-0.159,-1.015,-2.136,-8.972,5.615,0.147
0.385,-0.032,-1.068,-0.122,0.061,3.662,0.147
0.109,-0.058,-0.988,2.747,7.935,2.563,0.147
-0.097,0.063,-1.122,3.113,9.399,2.014,0.147
-0.179,0.089,-1.038,1.831,2.808,0.000,0.147
-0.135,0.118,-1.007,-4.150,-1.221,-0.244,0.147
-0.031,-0.136,-0.783,-4.700,-2.991,-0.793,0.147

0.872,0.583,-0.430,-23.804,15.930,-2.136,0.189
0.266,-0.190,-0.364,-7.751,21.179,-16.235,0.189
-0.495,-0.643,0.575,4.517,20.935,-18.921,0.189
-0.882,0.417,-1.773,20.508,23.193,-1.221,0.189
-0.223,0.968,-1.403,-6.775,-9.155,-5.371,0.189
1.473,0.295,-1.096,-21.545,-9.155,-4.395,0.189
-1.072,0.098,-0.049,-39.795,4.211,-18.372,0.189
-0.040,-0.905,-1.184,4.456,-11.353,-15.259,0.189
1.946,2.054,-3.264,23.682,-12.024,-7.629,0.189
0.207,-0.393,1.396,-29.785,35.339,-4.822,0.189
-0.846,0.769,-2.367,-17.456,32.410,4.089,0.189
-0.397,-0.117,-0.571,17.334,-5.737,-5.859,0.189
-0.795,0.014,-0.802,-15.015,-3.235,-10.986,0.189
0.592,0.348,-2.379,25.330,-20.081,-5.249,0.189
0.830,0.654,-1.123,-0.122,-8.240,-12.085,0.189
-0.713,0.132,0.743,-18.677,8.667,-8.545,0.189
1.551,0.495,-1.787,14.954,-0.244,-6.958,0.189
-1.133,0.269,0.383,-1.648,26.123,-9.216,0.189
-1.454,-0.154,-1.304,6.348,15.503,8.728,0.189
1.878,1.465,-1.778,-3.296,8.606,-11.658,0.189
-2.408,-0.690,3.717,-32.349,2.197,-15.747,0.189
2.037,0.668,-4.000,40.527,-14.160,6.897,0.189
-2.052,0.511,2.605,-20.569,-9.888,-4.578,0.189
0.963,0.972,-4.000,11.719,-12.939,4.639,0.189
-0.229,-0.303,0.249,21.912,-11.108,-7.874,0.189
-0.462,1.783,-2.766,-10.986,-2.747,-6.958,0.189
0.569,0.352,0.502,30.151,-14.099,2.991,0.035
0.062,0.873,-1.644,-0.854,1.160,2.014,0.035
-1.002,-0.426,1.009,-7.935,10.132,15.076,0.035
1.856,-0.056,-1.081,-17.212,23.865,-2.930,0.035
-1.276,-0.715,1.057,-5.798,17.639,-9.766,0.035
-0.066,-0.289,-2.183,17.334,22.522,7.935,0.035
-1.136,1.024,-0.225,20.142,-20.691,-1.587,0.035
-0.368,1.548,-1.948,-19.043,-27.588,7.812,0.035
0.536,0.167,-1.976,-13.245,-35.767,-1.404,0.035
-0.073,0.924,-0.423,-41.260,-37.598,-12.817,0.035
3.042,-0.467,-0.182,3.235,-10.498,2.563,0.035
1.963,0.541,-1.233,-7.141,30.884,2.686,0.035
-0.019,0.107,-0.523,7.202,36.926,16.113,0.035
-1.625,0.486,0.098,-26.611,52.734,12.634,0.035
-0.953,-0.563,1.420,16.602,7.874,12.695,0.035
-1.196,1.650,-2.464,3.906,-24.170,8.423,0.035
0.588,-0.057,-1.427,-8.667,-31.311,-2.380,0.035
1.130,1.450,-1.274,1.465,-12.207,4.944,0.035
0.271,0.769,-2.427,-51.331,29.846,1.770,0.035
-1.509,-0.942,2.923,-49.377,21.179,1.953,0.035
-0.014,1.047,-4.000,83.740,8.667,15.076,0.035
-2.227,-1.106,4.000,-71.167,31.433,24.048,0.035
0.984,1.342,-4.000,112.610,-25.330,42.542,0.035
-0.250,1.063,-0.714,-71.594,25.513,26.855,0.035
0.246,0.748,1.093,17.700,-18.250,18.188,0.035
-0.021,-1.184,-0.984,-64.758,1.282,-3.174,0.035
-1.945,-0.325,-2.669,34.668,-15.564,7.751,0.035
2.777,2.172,-0.359,51.636,-12.512,20.020,0.035
-2.250,-0.653,0.895,-51.697,38.452,6.592,0.035
0.513,-1.149,-2.753,44.006,-7.568,36.804,0.035
-1.179,0.081,1.878,0.671,8.057,38.086,0.035
0.366,0.912,-4.000,62.073,-22.217,44.800,0.035
0.708,0.733,0.192,-7.202,-6.348,21.484,0.035
-2.480,-0.759,-4.000,-49.622,-15.015,7.935,0.035
0.056,1.500,4.000,-224.182,-102.905,24.841,0.035
4.000,-4.000,-0.827,-209.656,68.237,-121.643,0.035
-0.344,-4.000,-1.347,56.030,77.332,-64.636,0.035
0.023,0.030,0.076,273.254,-28.809,-90.088,0.035
3.730,0.849,-2.986,182.861,26.123,-40.527,0.035
0.791,-2.677,3.641,23.010,38.513,12.512,0.035
2.911,1.060,-0.333,177.795,-32.349,-27.588,0.035
-1.396,-0.355,-2.709,67.627,42.480,27.832,0.035
0.185,0.542,-4.000,127.441,-11.169,-7.385,0.035
-4.000,1.289,2.124,16.357,-74.707,35.034,0.035
2.427,-0.211,-2.750,-12.512,-47.302,42.969,0.035
2.663,-0.410,1.311,-4.211,-22.705,16.907,0.035
-0.327,-1.357,2.332,80.200,-55.359,-1.038,0.035
2.004,2.141,-4.000,21.606,69.946,44.495,0.035
-1.042,1.862,0.591,-2.014,32.227,37.781,0.035
0.229,1.024,-1.373,-37.964,41.687,22.705,0.035
-0.353,0.379,0.001,-46.936,51.514,16.541,0.035
-0.874,-0.623,0.858,-53.101,25.513,10.803,0.035
0.369,0.738,-1.458,-44.189,14.893,12.329,0.035
-0.666,0.102,0.584,-58.716,-3.235,11.658,0.035
-0.649,1.030,-1.979,-40.833,-25.269,6.714,0.035
-0.039,1.249,-0.608,-70.129,-24.597,3.906,0.035
0.062,-0.422,-1.479,-72.571,-25.757,5.920,0.035
1.048,-0.725,-1.492,-55.420,-11.475,-6.958,0.035
0.225,-1.262,-1.793,-12.878,7.019,-6.104,0.035
0.387,-0.674,-1.720,25.696,16.357,3.052,0.035
-0.227,-0.778,-1.288,37.598,30.334,-5.798,0.035
0.092,0.215,-1.619,58.044,27.405,2.686,0.035
-0.992,1.151,-1.036,40.833,15.869,-0.366,0.035
-0.341,-0.005,-0.197,16.907,-12.817,-10.254,0.035
-0.085,0.185,-0.383,15.564,-4.700,-13.672,0.232
-0.167,0.011,-0.285,6.714,-8.362,-15.930,0.232
0.332,0.275,-0.650,11.414,-7.690,-13.733,0.232
-0.083,0.364,-0.660,-8.606,4.517,-11.780,0.232
-0.180,0.094,-1.374,-17.090,3.906,-9.827,0.232
-0.052,-0.189,-1.377,-20.569,-2.136,-6.165,0.232
0.393,-0.087,-1.747,-15.198,-6.409,-3.723,0.232
0.558,-0.559,-1.243,-0.549,-0.854,-5.615,0.232
0.341,-0.312,-1.253,-8.057,4.395,-2.808,0.232
0.124,-0.175,-0.894,0.305,9.338,1.770,0.232
-0.033,0.003,-0.912,7.141,8.545,4.395,0.232
-0.177,-0.060,-0.838,7.019,6.287,4.333,0.232
-0.056,0.026,-0.687,9.399,1.038,4.761,0.232
-0.064,0.039,-0.762,8.240,0.244,6.287,0.232
-0.069,0.125,-0.795,4.944,-0.854,6.775,0.232
-0.052,0.097,-1.003,1.221,-1.526,7.080,0.232
-0.173,0.087,-1.089,-1.404,-1.953,7.507,0.232
0.067,-0.080,-1.008,-4.517,-4.272,6.042,0.232
0.369,-0.001,-1.145,-1.709,-3.906,4.944,0.232
0.178,0.108,-1.015,-2.686,4.211,4.944,0.232
-0.094,-0.002,-1.073,-6.104,6.592,4.456,0.232
0.072,-0.012,-0.933,-3.418,0.061,6.104,0.232
-0.132,0.221,-0.993,-3.845,0.122,9.705,0.232
0.227,0.040,-0.988,-1.038,-1.526,8.301,0.232
0.078,0.084,-1.053,-2.991,1.404,5.859,0.232
0.021,-0.009,-1.184,-1.587,6.714,5.371,0.232
-0.147,-0.012,-1.032,-0.427,4.822,4.700,0.232
-0.089,0.234,-1.037,4.456,1.709,6.042,0.232
-0.003,0.210,-0.965,3.418,-0.916,5.615,0.232

-1.313,-0.257,0.849,-35.828,-24.963,-11.902,0.313
2.079,0.442,-2.775,30.640,-44.250,-5.737,0.313
1.123,-0.032,-1.213,21.301,-4.150,-2.319,0.313
0.565,0.917,-0.603,-3.540,37.109,1.587,0.155
-1.192,-0.177,0.475,-0.671,33.630,-9.033,0.155
-1.436,-0.357,-1.139,25.208,10.803,-1.038,0.155
-0.270,1.648,-1.693,21.240,-24.902,0.488,0.155
0.680,-0.521,0.125,-25.696,-23.926,-18.982,0.155
0.148,0.342,-1.362,-1.587,-30.029,-11.475,0.155
0.416,0.666,-0.879,-13.977,-16.174,-4.456,0.155
1.188,0.184,-1.384,-11.475,3.784,-1.160,0.155
-0.553,0.478,-0.159,-6.531,-12.390,-5.005,0.155
0.161,-0.263,-1.241,22.034,-5.920,-5.127,0.155
0.044,0.707,-1.262,10.620,1.038,-5.493,0.155
-0.568,0.810,-0.037,-13.855,-2.625,-7.080,0.155
-0.229,-0.842,1.388,-3.540,-15.808,-10.986,0.155
1.328,1.240,-3.991,35.522,-24.292,3.967,0.155
1.358,1.039,-1.049,-17.395,8.301,2.563,0.155
-0.813,-0.589,-1.390,-46.387,42.542,-9.399,0.155
0.553,0.104,1.569,-6.836,12.634,0.854,0.155
0.938,0.701,-1.591,22.095,23.682,-6.409,0.155
0.215,-0.381,0.613,-1.526,28.320,-16.785,0.155
0.553,0.793,-3.743,10.803,32.776,-4.456,0.155
-0.751,0.247,-0.274,-39.917,43.274,-13.794,0.155
-2.018,-1.070,1.360,-23.804,3.113,-21.484,0.155
1.945,2.146,-4.000,50.842,-21.912,-18.494,0.155
-1.039,-0.112,4.000,-81.116,12.512,-26.917,0.155
2.000,0.132,-4.000,58.533,-14.526,1.770,0.155
-1.684,-0.466,3.634,-82.825,34.607,-18.127,0.155
0.613,-0.967,-0.320,25.085,-23.376,2.075,0.155
1.425,1.359,-2.319,54.138,-12.085,-3.174,0.155
-1.260,0.084,2.875,-36.743,20.508,-6.897,0.155
0.742,1.107,-4.000,19.653,-2.563,3.174,0.155
-1.885,0.132,2.000,-48.462,3.235,-18.738,0.155
1.893,0.491,-3.432,56.458,-29.175,-8.545,0.155
-1.320,0.564,3.300,-40.955,4.822,-18.494,0.155
1.050,1.879,-4.000,52.917,-6.287,8.118,0.155
-1.857,-0.592,4.000,-79.834,30.457,-9.094,0.155
0.182,-0.391,-3.981,80.139,-1.526,3.601,0.155
-1.610,-0.760,2.049,-30.273,15.869,0.732,0.155
-0.523,1.752,-4.000,68.604,-34.973,9.705,0.155
0.474,1.109,0.412,-7.019,-25.879,-8.972,0.155
-0.650,0.193,-1.340,-26.062,-11.963,-15.808,0.155
1.874,0.133,-3.995,3.418,-16.357,-15.137,0.155
-1.495,-0.500,3.011,-48.401,15.564,2.991,0.155
2.679,-0.078,-4.000,78.674,3.113,8.423,0.155
-1.436,1.288,2.466,-37.842,40.894,6.470,0.155
-0.196,-0.476,-3.556,30.884,20.630,9.277,0.155
-2.368,0.840,0.267,-36.987,1.526,-3.235,0.155
-1.099,-0.018,-2.136,9.094,-48.828,1.221,0.155
1.119,1.136,0.343,16.418,-56.030,-4.395,0.155
-0.498,0.893,-1.351,-46.997,-29.724,-1.404,0.155
3.046,0.002,0.593,-27.649,-2.930,-0.549,0.155
0.262,0.320,-1.359,-2.808,41.321,0.122,0.155
0.753,0.594,-3.984,22.156,32.471,16.785,0.155
-2.458,-0.390,2.626,-64.575,45.166,11.169,0.155
-0.208,-0.411,-3.982,46.875,-22.766,20.325,0.155
1.085,0.366,-0.489,-7.629,-21.912,15.869,0.155
1.248,1.312,-1.320,30.029,-21.362,8.484,0.155
1.553,-0.302,-0.612,-60.425,15.869,8.362,0.155
-0.989,-1.308,-2.326,-29.480,25.757,-11.230,0.155
1.650,0.944,3.204,55.237,8.667,22.339,0.155
-1.546,0.632,-1.855,-31.494,21.301,20.142,0.155
1.117,1.248,0.941,-8.667,-16.785,37.231,0.155
-0.933,-1.338,-1.200,-30.212,10.193,17.273,0.155
2.330,1.417,-0.093,39.978,-29.480,20.386,0.155
-0.067,-0.408,-0.104,-14.465,1.770,12.695,0.155
-0.446,1.864,3.945,-124.146,-63.965,31.799,0.344
-0.049,-4.000,2.093,-295.715,-13.916,-51.819,0.344
-4.000,-4.000,-3.723,-184.753,90.942,-185.181,0.344
-4.000,-4.000,-4.000,215.820,-40.649,-57.983,0.344
-2.312,0.682,3.919,222.229,-76.477,-123.840,0.344
2.306,-3.717,-4.000,88.074,45.776,-22.888,0.344
0.113,0.627,2.775,146.057,1.770,-30.212,0.344
2.106,2.941,4.000,190.430,11.292,-51.086,0.344
1.260,3.335,-3.979,137.573,65.979,8.911,0.344
-0.949,1.627,0.245,102.478,31.677,13.611,0.344
-1.283,1.879,4.000,31.494,-3.540,52.063,0.344
-0.244,1.437,-4.000,-11.169,26.611,23.193,0.344
-0.001,-0.360,-1.964,37.964,-35.400,28.625,0.344
0.862,-1.060,2.731,8.667,-64.941,30.273,0.344
1.116,-0.591,-1.041,4.639,-4.089,15.137,0.344
2.364,0.345,-0.638,5.493,-15.869,33.203,0.344
1.109,1.136,-0.690,3.784,25.085,7.324,0.344
0.464,0.721,0.555,0.122,20.142,4.639,0.344
-0.740,0.721,-2.126,-1.221,40.833,-6.348,0.344
-0.506,0.588,-0.735,-64.209,47.058,-2.380,0.344
-0.458,0.329,-0.671,-35.706,-2.319,-14.465,0.344
0.101,0.584,0.390,-59.326,-9.521,-11.963,0.344
0.326,0.287,-1.398,-60.913,-7.751,-10.498,0.344
0.000,0.637,-0.076,-75.684,-4.211,-13.489,0.344
-0.069,0.606,-0.426,-85.754,-1.831,-22.644,0.344
0.047,0.207,-0.574,-84.167,-3.906,-15.991,0.344
-1.505,-0.803,-1.030,-100.464,-6.714,-12.817,0.344
0.476,-1.461,-2.518,-67.993,-14.587,-10.437,0.344
-0.067,-1.348,-2.157,-28.748,-17.639,-7.141,0.344
1.048,0.324,-2.385,4.761,-8.179,5.066,0.344
0.053,-0.812,-1.479,-3.601,20.142,-5.310,0.344
0.038,-1.059,-1.955,16.663,12.756,-15.137,0.344
0.161,-0.581,-1.288,49.805,7.385,-15.747,0.344
-0.506,0.411,-1.071,51.575,4.456,-13.794,0.344
0.098,0.406,-0.787,51.025,-8.423,-10.315,0.344
0.047,0.690,-0.547,37.842,-5.127,-9.338,0.344
-0.068,0.411,-0.426,15.747,-0.122,-6.287,0.344
0.161,0.395,-0.643,14.832,-2.258,-6.165,0.344
0.197,0.346,-0.585,-3.296,7.446,-7.446,0.344
0.267,-0.039,-0.769,-10.132,11.108,-13.550,0.344
-0.306,0.381,-0.632,-16.968,10.559,-11.292,0.344
0.004,-0.006,-0.854,-27.649,5.371,-7.141,0.344
-0.343,-0.340,-1.157,-21.729,-1.709,-7.019,0.344
0.335,-0.086,-1.384,-13.428,-10.681,-6.470,0.344
0.370,-0.308,-1.448,-14.709,-7.141,0.366,0.344
0.296,0.012,-1.317,-6.348,-2.441,1.831,0.344
0.438,-0.075,-0.802,-7.629,-0.610,5.981,0.344
0.227,0.016,-0.769,-0.183,2.747,8.484,0.344
0.244,-0.076,-0.935,1.587,7.874,11.230,0.344
-0.181,-0.318,-0.790,-1.282,10.498,9.766,0.344
-0.411,-0.274,-1.062,5.676,5.066,12.207,0.344
-0.231,0.144,-1.041,6.897,-4.578,14.587,0.344

-0.506,-0.428,-0.650,-39.490,13.733,-16.968,0.143
-1.133,0.602,-0.373,7.874,-8.728,-11.963,0.166
0.869,0.475,-1.639,29.114,-15.137,-6.714,0.166
-0.056,0.672,0.063,2.075,-5.310,-4.883,0.166
1.061,0.109,-0.290,-7.385,15.625,2.075,0.166
0.291,-0.195,-0.192,-30.334,25.208,-7.568,0.166
-1.537,-0.293,-0.371,18.677,16.235,-12.634,0.166
0.225,0.548,-0.667,-3.662,-2.808,-5.676,0.166
0.708,1.077,-2.080,10.437,-21.301,-2.991,0.166
-0.712,-0.134,-0.241,-27.954,-8.667,-8.667,0.166
1.293,0.843,-2.976,12.695,-18.311,-4.150,0.166
1.522,0.214,-1.684,-25.208,12.451,-7.385,0.166
-0.995,-0.108,-0.912,-2.502,31.006,-13.550,0.166
0.428,0.136,-0.012,16.663,15.076,-1.831,0.166
-0.460,0.815,-0.874,-25.085,25.818,-3.540,0.166
-1.217,-0.278,0.182,-12.634,-6.836,-1.099,0.166
1.024,0.953,-2.802,15.320,-3.601,-3.845,0.166
-1.654,-1.581,1.210,-47.668,-1.587,-13.855,0.166
1.581,-0.230,-4.000,57.556,-38.879,4.028,0.166
-0.758,0.925,3.170,-22.034,-0.488,-4.150,0.166
1.976,1.456,-4.000,40.771,11.475,11.047,0.166
-1.799,0.786,1.909,-8.606,16.296,-8.728,0.166
1.060,1.512,-3.776,12.756,1.343,0.916,0.166
-1.787,-0.320,1.382,-24.048,3.601,-8.545,0.166
1.986,1.198,-4.000,32.532,-19.592,9.949,0.166
-1.672,0.067,2.143,-50.476,4.272,-6.287,0.166
1.440,1.284,-3.067,15.259,-11.047,8.972,0.166
1.768,-1.838,1.844,-43.823,24.658,-18.311,0.166
-0.528,-0.188,-1.770,42.908,14.587,9.155,0.166
-0.651,1.010,-0.548,-4.272,27.466,1.038,0.166
-0.125,1.494,-2.565,29.236,-16.357,6.104,0.166
-2.645,0.597,-1.451,-55.664,-10.437,-2.991,0.166
2.127,-0.584,0.096,17.822,-56.885,-1.282,0.166
-0.653,0.457,0.311,-25.391,-24.292,-6.653,0.166
2.162,0.498,-1.883,32.349,-7.446,5.676,0.166
0.681,0.592,0.219,-31.616,41.504,-1.526,0.166
-0.803,-0.044,-0.466,19.714,34.607,5.981,0.166
-2.669,0.040,-0.807,-18.860,39.734,15.503,0.166
-0.717,0.151,-2.893,23.621,-10.437,17.456,0.166
-0.531,0.496,0.536,-22.705,-32.837,2.197,0.166
2.306,0.281,-4.000,5.493,-34.851,8.057,0.166
-0.346,-0.793,2.973,-59.265,16.357,-7.996,0.166
2.265,1.578,-3.814,44.373,24.475,14.038,0.166
-3.251,0.049,3.143,-75.806,56.458,3.601,0.166
0.389,0.189,-4.000,88.501,-5.005,27.344,0.166
-2.187,-0.454,3.714,-61.829,17.517,26.245,0.166
